Series_Review_Id,Review_Type,Review_Comments,Rating,User_Name,Series_Id,Review_Date,User_Id
840,,beautiful beautiful actor that locations actor locations actor locations,9,Tara338     ,29,2/28/1968,204
841,,series. amazing dumb action in actor studios locations studios amazing,3,Alisha935   ,32,1/12/1970,455
842,,studios soothe were Awesome locations in movie studios the house into,6,Greg742     ,36,1/29/1998,360
843,,action actor series. minded actor Awesome shoot mesmerizing beautiful,10,Lauren      ,2,6/3/2005,389
844,,in action the minded that actor soothe direction production direction got,6,Kevin199    ,21,8/9/1956,296
845,,beautiful got soothe the Awesome house into actor mesmerizing actor,1,Desiree9    ,14,3/27/2005,472
846,,calm direction dumb Best into shoot calm actor shoot house Best minded calm,5,Clifton9    ,35,12/29/1961,892
847,,shoot Best beautiful dumb series. soothe studios in shoot minded shoot,9,Erik887     ,20,5/14/1967,419
848,,Awesome direction direction in mesmerizing series. movie into nice,10,Shanna      ,13,5/5/2005,64
849,,Awesome Best Awesome actor calm calm got in Awesome house nice calm actor,9,Vanessa     ,3,11/10/1992,729
850,,shoot house series. calm locations soothe nice into locations Awesome,7,Roy661      ,5,8/23/1987,107
851,,amazing studios locations nice dumb got Best into house Best movie dumb,7,Darlene     ,12,1/2/1967,106
852,,studios amazing into nice dumb direction actor beautiful calm that the dumb,10,Raymond3    ,7,4/21/2003,923
853,,dumb shoot studios movie were beautiful studios were dumb calm locations,5,Gilberto490 ,28,10/22/1955,728
854,,got were into actor in were action dumb actor calm got Best studios Best,9,Larry       ,24,7/8/1986,98
855,,production mesmerizing dumb into mesmerizing movie mesmerizing Best amazing,9,Steve07     ,27,4/3/1976,788
856,,nice house dumb minded dumb dumb shoot in house dumb got in into studios,9,Juan40      ,4,4/30/1964,21
857,,studios production soothe beautiful direction movie beautiful the Best,5,Cody704     ,6,8/4/1966,569
858,,Awesome actor the beautiful Best beautiful the dumb were soothe nice,5,Francisco7  ,15,5/5/1979,656
859,,into beautiful series. amazing shoot in dumb the beautiful production,2,Shanna85    ,30,4/14/1962,849
860,,calm movie got were studios calm minded were action that got dumb the,7,Jessica     ,34,3/22/2002,26
861,,production shoot in amazing nice in amazing Awesome studios beautiful,3,Derek430    ,31,5/7/1975,921
862,,movie action were Best direction locations nice actor dumb got Best got,8,Alexis      ,22,9/16/1956,962
863,,that soothe direction the series. nice series. locations calm calm house,6,Zachary86   ,8,,29
864,,beautiful Best action soothe were calm amazing beautiful house calm actor,3,Manuel      ,23,2/3/1998,368
865,,beautiful calm got direction that shoot house locations amazing beautiful,4,Neil10      ,37,7/30/1977,24
866,,house the house studios beautiful movie action dumb direction dumb calm got,2,Peggy614    ,16,5/1/1978,23
867,,mesmerizing Best shoot direction beautiful house action got calm series.,9,Jami234     ,40,11/12/1994,571
868,,Best movie mesmerizing production locations actor Best Awesome movie nice,1,Luis4       ,10,8/8/1978,879
869,,mesmerizing locations house series. the amazing amazing action minded movie,9,Cari4       ,11,6/16/1969,737
870,,house soothe Best house studios that amazing that got production nice movie,10,Diana       ,18,3/13/2003,543
871,,movie into series. that action got dumb were Awesome nice series.,1,Heidi03     ,26,10/28/2004,124
872,,movie into that the actor minded Best movie were minded in soothe in actor,8,Quentin679  ,17,,425
873,,house beautiful shoot got Best soothe series. actor nice in beautiful,3,Dennis1     ,39,10/29/1988,245
874,,nice that were production series. series. Awesome calm calm production,7,Krystal64   ,1,1/22/1999,336
875,,were were into studios into soothe were that in minded production minded,2,Fred86      ,33,1/24/1967,344
876,,movie actor house movie actor dumb soothe actor shoot action mesmerizing,5,Dwight317   ,38,9/11/1983,391
877,,Awesome into Best action actor that production series. movie were in minded,1,Shawn78     ,25,1/5/1953,752
878,,mesmerizing amazing locations Best that calm shoot beautiful soothe house,7,Drew        ,9,11/28/1972,327
879,,shoot action amazing in house into locations in actor into Best the calm,7,Scot        ,29,2/6/2005,16
880,,actor studios dumb production locations studios mesmerizing dumb nice,6,Terrence8   ,32,3/17/2005,947
881,,dumb the calm amazing nice studios calm production in got beautiful calm,10,Rochelle04  ,36,5/3/1984,57
882,,production beautiful shoot that that into production the house series.,3,Clifton0    ,2,3/15/2003,524
883,,amazing locations that were production studios action that house movie nice,5,Felix2      ,21,1/31/1983,338
884,,minded dumb actor shoot movie actor in calm were the got into house into,8,Angelia000  ,14,5/19/1991,531
885,,production locations nice got amazing soothe Awesome production action that,5,Eva3        ,35,10/19/1966,770
886,,production house locations were movie nice Awesome direction direction,6,Katherine9  ,20,12/6/1968,745
887,,series. actor locations production beautiful shoot mesmerizing locations,5,Sonia0      ,13,3/9/1974,620
888,,studios were got dumb in got actor that Best minded into minded dumb movie,7,Austin      ,3,12/18/1982,274
889,,beautiful locations into production that production house soothe movie,2,Darcy41     ,5,9/26/1984,157
890,,calm got locations that mesmerizing in mesmerizing shoot got studios,2,Esteban7    ,12,2/18/1980,422
891,,the dumb action direction series. the production the beautiful production,1,Chester63   ,7,3/4/2005,471
892,,house shoot into dumb amazing got mesmerizing direction series. nice that,8,Kris30      ,28,5/14/1960,364
893,,mesmerizing studios that studios nice that in soothe house movie in house,7,Leigh56     ,24,10/15/1993,6
894,,house Awesome beautiful into Awesome were house got in into house calm,4,Erich8      ,27,3/20/2003,725
895,,production production were nice house Best studios dumb movie direction,6,Arlene8     ,4,9/2/1999,331
896,,the amazing house actor movie into soothe nice action actor beautiful,5,Donovan8    ,6,10/2/1978,588
897,,actor beautiful series. amazing mesmerizing mesmerizing amazing were were,1,Bridgett706 ,15,10/23/2000,335
898,,soothe dumb amazing the amazing beautiful series. studios shoot calm actor,8,Angelo8     ,30,4/29/1966,48
899,,beautiful calm dumb shoot the got production beautiful actor shoot into,2,Stefanie97  ,34,12/26/2007,301
900,,amazing were production direction got Awesome house dumb beautiful Best got,10,Sophia53    ,31,11/5/1980,528
901,,direction production that were action nice beautiful minded that minded,6,Tera166     ,22,4/11/1986,409
902,,beautiful locations into actor nice dumb actor Best direction direction,9,Trevor03    ,8,5/17/1963,608
903,,series. shoot were movie mesmerizing shoot shoot nice beautiful in movie,2,Pedro16     ,23,5/24/1991,404
904,,house mesmerizing movie dumb nice dumb minded Best Awesome calm were into,9,Seth79      ,37,11/27/2005,207
905,,house production beautiful Awesome in studios nice into studios direction,7,Travis      ,16,2/24/1955,28
906,,Awesome were movie dumb soothe soothe movie shoot Best locations nice nice,10,Angelique   ,40,1/13/1996,741
907,,Awesome dumb action that locations direction beautiful mesmerizing shoot,8,Summer      ,10,10/24/2006,790
908,,minded production minded nice actor movie minded were studios got soothe,9,Casey2      ,11,12/12/1975,451
909,,amazing amazing Awesome that the minded into dumb amazing beautiful movie,8,Rafael591   ,18,3/29/1989,850
910,,studios nice the the shoot actor got series. movie beautiful nice got in,5,Abigail286  ,26,2/11/1980,438
911,,Best action into were nice Best calm minded movie were the were got,9,Tracy256    ,17,7/4/1986,312
912,,direction the production amazing soothe soothe nice dumb direction movie,9,Lynn2       ,39,5/6/1956,309
913,,direction Awesome action beautiful studios got mesmerizing in amazing,9,Marisa1     ,1,3/25/1967,693
914,,studios production shoot into Best series. dumb mesmerizing house studios,6,Marlene183  ,33,5/20/1969,950
915,,into locations movie direction that mesmerizing direction dumb were into,7,Sonya55     ,38,1/1/2003,989
916,,were direction shoot Best Best amazing amazing shoot direction amazing,1,Luis03      ,25,1/31/1967,491
917,,that direction mesmerizing series. nice into action movie Awesome,3,Marisol54   ,9,2/20/1972,703
918,,amazing in amazing amazing were were into actor into soothe direction shoot,8,Gina        ,29,12/20/1991,641
919,,minded studios calm Awesome house movie movie actor Best in beautiful were,8,Iris87      ,32,11/29/1997,671
920,,were the locations beautiful shoot movie into direction actor soothe got,9,Derek       ,36,2/28/1982,315
921,,soothe shoot action soothe beautiful got mesmerizing minded nice house,7,Floyd61     ,2,5/24/1956,457
922,,production got soothe studios locations locations actor studios studios,3,Nancy7      ,21,,361
923,,series. Awesome beautiful that beautiful direction nice movie that that,10,Lorenzo803  ,14,5/15/2003,829
924,,in in amazing that got were locations into direction production nice dumb,7,Jason       ,35,2/16/1963,362
925,,direction soothe actor movie shoot series. Awesome soothe into Awesome,10,Roger       ,20,6/21/2006,80
926,,shoot that that studios nice locations the the into locations soothe that,3,Bryon20     ,13,4/13/1972,834
927,,action amazing that that that actor house were minded series. dumb got calm,1,Frederick   ,3,10/30/1995,564
928,,were beautiful the into into in into minded movie series. locations house,9,Mathew11    ,5,1/15/1964,590
929,,got the direction mesmerizing actor that nice into got nice action the dumb,1,Desiree766  ,12,8/12/1993,25
930,,movie the the direction were production the production Awesome amazing in,7,Billie      ,7,5/22/2007,867
931,,movie shoot Best Awesome beautiful got mesmerizing series. that Best nice,5,Alice1      ,28,4/23/1996,112
932,,that movie Best direction shoot action soothe beautiful actor Best that,3,Tracey88    ,24,,794
933,,production movie were Awesome calm nice beautiful into amazing studios in,5,Tonya213    ,27,11/18/1990,79
934,,dumb got that Best direction mesmerizing soothe actor action soothe minded,7,Donnell40   ,4,9/9/1994,654
935,,shoot dumb Best were got production Awesome Best dumb production actor Best,1,Kathy5      ,6,12/3/1972,669
936,,were beautiful soothe locations series. the that series. amazing were,1,Warren97    ,15,4/3/1977,591
937,,amazing into were soothe were amazing got in soothe in movie beautiful got,2,Cornelius95 ,30,12/7/1971,165
938,,series. that studios series. that into were beautiful house dumb actor,7,Bridgette3  ,34,12/19/1973,173
939,,the into were actor actor into series. shoot in house minded beautiful nice,2,Ricky760    ,31,10/23/1964,582
940,,the studios that studios movie Awesome actor production studios studios,6,Ebony       ,22,3/6/1985,139
941,,studios production shoot production house nice house got were production,8,Dominick54  ,8,3/26/1989,41
942,,locations got series. into movie calm soothe Best direction nice were actor,7,Tyson       ,23,10/6/1978,250
943,,mesmerizing house house amazing actor shoot mesmerizing into mesmerizing,9,Demond90    ,37,2/13/1970,567
944,,in soothe amazing house amazing beautiful got calm beautiful the that in,8,Dominic9    ,16,3/28/2006,826
945,,house into locations were movie production Best soothe into calm got,4,Daryl       ,40,9/20/2001,208
946,,,3,Crystal     ,10,8/17/1957,300
947,,studios soothe nice mesmerizing got dumb that that locations production,10,Julius931   ,11,8/16/2001,841
948,,house shoot mesmerizing shoot beautiful house Best shoot direction amazing,2,Trenton276  ,18,10/29/2001,164
949,,Awesome action the mesmerizing movie soothe the Best got house soothe dumb,8,Melody      ,26,2/20/2001,852
950,,got direction beautiful soothe direction Awesome shoot Awesome Awesome nice,6,Whitney3    ,17,5/29/1977,941
951,,locations series. locations calm dumb house soothe movie direction soothe,3,Oscar53     ,39,3/19/1953,936
952,,Best actor amazing action Awesome soothe the house amazing that movie,3,Robert890   ,1,8/3/1985,825
953,,mesmerizing action were house direction mesmerizing Best studios house dumb,1,Shaun97     ,33,8/14/1959,507
954,,nice minded the Best Awesome studios amazing that direction shoot movie got,3,Leticia5    ,38,11/5/1961,977
955,,locations the soothe soothe into movie got locations that Best series.,4,Doris920    ,25,5/30/1976,76
956,,shoot locations locations soothe Best into beautiful shoot studios minded,4,Janine20    ,9,10/29/1978,152
957,,amazing house amazing Best shoot were into mesmerizing shoot that,10,Gabrielle728,29,6/15/1977,869
958,,action locations beautiful amazing production action direction direction,5,Gavin54     ,32,11/28/1990,182
959,,movie Awesome series. actor dumb into in calm into beautiful calm were,9,Kerrie2     ,36,3/31/1953,223
960,,house dumb locations that actor calm were calm nice movie action were actor,4,Erica       ,2,12/3/1992,375
961,,were direction soothe nice studios Best that actor movie direction Best,9,Anita1      ,21,8/16/1986,374
962,,amazing amazing direction direction got into series. that shoot shoot,10,Tera        ,14,4/27/1967,373
963,,got dumb actor dumb that got locations mesmerizing calm the into calm,8,Seth42      ,35,12/30/1984,607
964,,,1,Darius375   ,20,3/14/1966,50
965,,direction into locations the production shoot amazing production amazing,10,Jodie28     ,13,7/22/1976,443
966,,dumb actor production locations nice Awesome that locations in into were in,6,Eduardo89   ,3,12/6/2000,718
967,,shoot action studios into mesmerizing mesmerizing the beautiful action,4,Cassie1     ,5,3/25/1997,351
968,,studios studios house locations soothe mesmerizing Awesome into minded,2,Trent       ,12,10/25/1999,199
969,,house action the dumb calm actor were were minded were in dumb nice,6,Lashonda90  ,7,6/4/1991,585
970,,house nice production amazing shoot dumb production amazing direction,7,Cherie      ,28,12/21/1997,699
971,,house shoot soothe movie action that in studios production production movie,9,Kathryn69   ,24,6/13/2005,575
972,,beautiful minded shoot beautiful Awesome production calm amazing the dumb,7,Ann55       ,27,1/14/1982,750
973,,minded direction series. minded locations locations Awesome that soothe,7,Brett       ,4,4/11/1955,270
974,,soothe minded house mesmerizing movie locations in movie in got locations,2,Wendi568    ,6,12/17/1994,751
975,,calm that were were minded mesmerizing Awesome dumb into beautiful,2,Amy989      ,15,9/26/1955,423
976,,dumb in that got shoot were movie direction minded minded mesmerizing got,10,Mindy754    ,30,2/25/1972,417
977,,direction shoot shoot Best into Awesome in house minded the actor nice,4,Ben700      ,34,1/16/1965,973
978,,that amazing into that amazing in mesmerizing Best mesmerizing beautiful,2,Justin845   ,31,2/26/1958,191
979,,amazing that locations house soothe amazing nice beautiful shoot were,4,Mario4      ,22,8/25/1954,388
980,,nice action production production got Best minded house shoot movie,8,Gena77      ,8,7/3/1958,959
981,,soothe series. studios beautiful in amazing amazing actor production,4,Efrain255   ,23,11/5/1957,289
982,,got house direction amazing amazing amazing amazing beautiful nice shoot,10,Eva129      ,37,6/16/1978,688
983,,soothe direction got house mesmerizing the action that into dumb dumb,1,Victoria50  ,16,9/8/2002,917
984,,that action calm studios were series. were series. soothe minded Best actor,6,Sherri454   ,40,8/19/1994,411
985,,nice the direction beautiful nice in were Awesome studios movie mesmerizing,5,Bryce7      ,10,5/27/1993,984
986,,soothe production action calm the house Best the minded into dumb amazing,3,Herman2     ,11,10/20/1974,704
987,,movie amazing locations in movie calm were amazing mesmerizing nice,3,Cristina576 ,18,9/10/1989,676
988,,dumb beautiful shoot beautiful amazing that nice got minded series. that,3,Olga15      ,26,1/14/1982,314
989,,were house in actor series. that minded Best shoot into mesmerizing,4,Johanna     ,17,4/13/1971,868
990,,production into shoot locations mesmerizing Awesome Best beautiful amazing,7,Arturo      ,39,2/5/2002,810
991,,beautiful Awesome Best locations series. in house house soothe calm,2,Anitra      ,1,10/19/2007,888
992,,calm that amazing Awesome into that production production into mesmerizing,7,Joan        ,33,1/9/1989,108
993,,direction that that action minded direction Best minded studios series.,8,Tammi85     ,38,9/20/1973,625
994,,Best action in series. amazing beautiful that actor production direction,9,Jeffrey84   ,25,11/21/1979,749
995,,into in amazing into locations shoot action in that action production were,7,Andy80      ,9,7/21/2006,995
996,,soothe were mesmerizing action series. shoot movie locations locations dumb,8,Dean35      ,29,12/1/1974,884
997,,into shoot got Best action got mesmerizing got Awesome in locations movie,9,Jordan06    ,32,10/7/2001,964
998,,production Best beautiful direction shoot soothe into in amazing Awesome,9,Faith0      ,36,12/2/1956,772
999,,direction direction soothe Best series. nice production locations nice,8,Brian097    ,2,9/7/1982,655
1000,,Awesome house amazing got got locations movie that were Awesome house movie,8,Troy3       ,21,10/16/1953,875
